player_id,origin,position,origin_points,origin_label_source,total_points_t,ppg_t,games_t,age,observed_history_seasons,draft_visible,draft_season,draft_round,draft_pick,nfl_years_since_draft,exclusion_reason,prior_seasons_checked,prior_no_record_seasons,policy_1,persistence_1,policy_2,persistence_2,policy_3,persistence_3,future_sum,future_year1,persistence_sum,label_sources,realized_sum,contributor_any,appeared,any_no_record,horizon,realized_points,rank_future_sum,rank_future_year1,rank_origin_points,rank_draft,rank_persistence
00-0036357,2020,WR,79.3,artifact_row,84.10000000000001,6.46923076923077,13,21.0,1,True,2020.0,1.0,12.0,1.0,,1,0,85.7298396337831,45.02839357111139,82.50629857453134,34.43582446893172,80.75165007428751,26.22645747831963,163.25794864881885,85.7298396337831,60.66228194725135,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,5.0,6.0,6.0,1.0,7.0
00-0036364,2020,WR,40.6,artifact_row,53.58,5.953333333333333,9,23.0,1,True,2020.0,3.0,80.0,1.0,,1,0,59.54612997436909,28.68753064851543,52.96076835681393,21.939018728244488,45.4325079011284,16.70884175610423,98.39327625794233,59.54612997436909,38.64786048434872,no_record_zero+artifact_row,21.2,False,True,True,23,21.2,17.0,15.0,19.0,10.0,17.0
00-0036365,2020,WR,23.200000000000003,artifact_row,36.3,4.033333333333334,9,22.0,1,True,2020.0,3.0,81.0,1.0,,1,0,47.13313929074566,19.435561077661635,43.41418389004187,14.86350093010965,40.107337023729905,11.320099957942958,83.52152091377178,47.13313929074566,26.18360088805261,artifact_row+no_record_zero,4.5,False,True,True,23,4.5,19.0,21.0,27.0,11.0,22.0
00-0036377,2020,WR,8.9,artifact_row,8.9,0.89,10,22.0,1,True,2020.0,5.0,151.0,1.0,,1,0,25.31238510998325,4.765192660914285,23.4616193007326,3.644219236307875,24.260397864444347,2.775451504840009,47.72201716517695,25.31238510998325,6.419670741147884,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,28.0,31.0,34.0,21.0,37.0
00-0036382,2020,WR,14.3,artifact_row,14.3,1.1916666666666669,12,23.0,1,True,2020.0,7.0,220.0,1.0,,1,0,29.481497586037246,7.656433151806098,25.47796911518422,5.855318548225013,24.89085424770556,4.459433316765407,50.36882336288978,29.481497586037246,10.31475186499042,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,27.0,29.0,32.0,42.0,33.0
00-0036387,2020,WR,84.7,artifact_row,87.2,7.927272727272728,11,21.0,1,True,2020.0,1.0,21.0,1.0,,1,0,91.73700829278414,46.68817977884558,88.71177585006774,35.705159259106374,84.49456721764854,27.19318777775829,173.20634306771626,91.73700829278414,62.89834703686466,artifact_row+artifact_row,45.2,False,True,False,23,45.2,3.0,5.0,5.0,2.0,6.0
00-0036398,2020,WR,28.7,artifact_row,28.8,2.88,10,24.0,1,True,2020.0,5.0,168.0,1.0,,1,0,34.49409809646145,15.419949284756337,28.22869194011613,11.792529663558067,23.541129311324067,8.981236330268793,51.76982125144019,34.49409809646145,20.77376599382686,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,24.0,27.0,25.0,26.0,27.0
00-0036412,2020,WR,90.1,artifact_row,90.1,7.508333333333334,12,21.0,1,True,2020.0,2.0,46.0,1.0,,1,0,91.77707185013516,48.24088300543562,88.61765279869769,36.892601482172985,85.30238284358232,28.097548380458964,173.92003564228003,91.77707185013516,64.99014986263195,artifact_row+no_record_zero,25.8,False,True,True,23,25.8,2.0,4.0,4.0,4.0,4.0
00-0036415,2020,WR,37.9,artifact_row,63.5,3.96875,16,24.0,1,True,2020.0,2.0,57.0,1.0,,1,0,62.602666745644406,33.99884651326484,53.812626023595485,26.000890056803375,48.62398382920753,19.802378714307928,102.43660985280302,62.602666745644406,45.803268771111306,artifact_row+artifact_row,107.8,False,True,False,23,107.8,14.0,12.0,21.0,5.5,11.5
00-0036427,2020,WR,38.3,artifact_row,46.0,3.5384615384615383,13,22.0,1,True,2020.0,5.0,161.0,1.0,,1,0,55.48364949403665,24.62908566315248,51.107216922910546,18.835290434849693,49.842790677199865,14.345030249734876,100.95000760011041,55.48364949403665,33.18032068458457,no_record_zero+artifact_row,0.0,False,False,True,23,0.0,16.0,17.0,20.0,23.0,20.0
00-0036439,2020,WR,3.8,artifact_row,12.3,1.7571428571428571,7,23.0,1,True,2020.0,7.0,252.0,1.0,,1,0,21.39575769562109,6.585603340364686,18.857338604902655,5.036392877144592,16.923712071453583,3.8357363493856305,35.78105067635624,21.39575769562109,8.872129226530223,artifact_row+no_record_zero,4.800000000000001,False,True,True,23,4.800000000000001,32.0,32.0,38.0,49.0,35.0
00-0035146,2021,QB,0.0,no_record_zero,0.0,,0,26.0,2,True,2019.0,6.0,197.0,3.0,,3,1,6.297501498569497,0.0,4.309277245897258,0.0,6.460247944998964,0.0,10.769525190896221,6.297501498569497,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,9.0,9.0,10.0,11.0,10.0
00-0035264,2021,QB,0.0,no_record_zero,0.0,,0,25.0,2,True,2019.0,4.0,133.0,3.0,,3,1,6.150251450403422,0.0,4.295131178111883,0.0,8.10848044295194,0.0,12.403611621063824,6.150251450403422,0.0,artifact_row+artifact_row,13.360000000000001,False,True,False,23,13.360000000000001,8.0,10.0,10.0,6.5,10.0
00-0035282,2021,QB,0.0,no_record_zero,0.0,,0,26.0,1,True,2019.0,5.0,166.0,3.0,,3,2,0.5160318441220721,0.0,1.535015685420687,0.0,2.146834056454185,0.0,3.681849741874872,0.5160318441220721,0.0,artifact_row+no_record_zero,51.540000000000006,False,True,True,23,51.540000000000006,14.0,14.0,10.0,8.0,10.0
00-0035652,2021,QB,0.0,no_record_zero,0.0,,0,27.0,2,True,2019.0,4.0,104.0,3.0,,3,1,6.367283615117728,0.0,4.074552689501834,0.0,6.579901373429623,0.0,10.654454062931457,6.367283615117728,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,10.0,8.0,10.0,4.0,10.0
00-0036197,2021,QB,3.4800000000000004,artifact_row,10.900000000000002,3.633333333333334,3,23.0,1,True,2020.0,5.0,167.0,2.0,,2,1,22.63111244044885,6.37663902084871,14.0716155199546,5.344455071983273,23.786433282681717,4.610826487157597,37.85804880263632,22.63111244044885,9.95528155914087,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,3.0,3.0,3.0,9.0,3.0
00-0036226,2021,QB,-1.0,artifact_row,-1.0,-1.0,1,24.0,1,True,2020.0,4.0,122.0,2.0,,2,1,2.660375045337847,-0.5850127542063036,-0.0041682185869265,-0.4903169790810341,7.959303053483105,-0.4230116043263849,7.955134834896179,2.660375045337847,-0.913328583407419,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,12.0,13.0,14.0,5.0,14.0
00-0036264,2021,QB,13.880000000000004,artifact_row,21.14,3.5233333333333334,6,23.0,1,True,2020.0,1.0,26.0,2.0,,2,1,34.92771915128831,12.367169623921258,23.38944260909869,10.365300937773062,32.43132897527149,8.942465315459778,55.82077158437018,34.92771915128831,19.307766253232842,artifact_row+artifact_row,531.62,True,True,False,23,531.62,2.0,2.0,2.0,2.0,2.0
00-0036312,2021,QB,0.0,no_record_zero,0.0,,0,25.0,1,True,2020.0,6.0,189.0,2.0,,2,1,13.547487929889808,0.0,8.802906123751345,0.0,14.014479187965792,0.0,22.81738531171714,13.547487929889808,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,4.0,4.0,10.0,10.0,10.0
00-0036384,2021,QB,0.0,no_record_zero,0.0,,0,25.0,1,True,2020.0,7.0,231.0,2.0,,2,1,5.175422460574283,0.0,3.783019214916172,0.0,6.020872762833886,0.0,9.803891977750057,5.175422460574283,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,11.0,11.0,10.0,13.0,10.0
00-0036433,2021,QB,0.0,no_record_zero,0.0,,0,25.0,1,True,2020.0,7.0,240.0,2.0,,2,1,3.58335804927656,0.0,3.0142027244939604,0.0,4.521858851111477,0.0,7.536061575605437,3.58335804927656,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,13.0,12.0,10.0,14.0,10.0
00-0036879,2021,QB,0.9,artifact_row,0.9,0.3,3,23.0,1,True,2021.0,6.0,218.0,1.0,,1,0,11.809850852995288,0.5265114787856733,5.734127876347734,0.4412852811729307,15.706602208491468,0.3807104438937465,21.440730084839203,11.809850852995288,0.8219957250666772,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,5.0,5.0,5.0,12.0,5.0
00-0036929,2021,QB,2.0000000000000004,artifact_row,2.0000000000000004,2.0000000000000004,1,23.0,1,True,2021.0,4.0,133.0,1.0,,1,0,10.837336170415512,1.1700255084126074,5.6712582705673125,0.9806339581620684,15.117244279543224,0.8460232086527701,20.788502550110536,10.837336170415512,1.8266571668148386,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,6.0,6.0,4.0,6.5,4.0
00-0036946,2021,QB,0.2,artifact_row,0.2,0.2,1,22.0,1,True,2021.0,3.0,66.0,1.0,,1,0,7.781864401051224,0.1170025508412607,3.4242740946021017,0.0980633958162068,14.063267830703454,0.084602320865277,17.487541925305557,7.781864401051224,0.1826657166814838,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,7.0,7.0,6.0,3.0,6.0
00-0037012,2021,QB,64.92,artifact_row,64.92,10.82,6,21.0,1,True,2021.0,1.0,3.0,1.0,,1,0,77.33601032430018,37.97902800307323,59.69784956514677,31.831378281940733,70.45812461620481,27.461913352868912,130.15597418135158,77.33601032430018,59.29329163480965,no_record_zero+artifact_row,0.38,False,True,True,23,0.38,1.0,1.0,1.0,1.0,1.0
00-0034975,2021,RB,0.0,no_record_zero,0.0,,0,24.0,2,True,2019.0,4.0,113.0,3.0,,3,1,5.4866181874666555,0.0,5.923017221625847,0.0,6.0960854060562095,0.0,12.019102627682056,5.4866181874666555,0.0,artifact_row+artifact_row,230.8,True,True,False,23,230.8,31.0,30.0,29.5,7.0,30.5
00-0034995,2021,RB,0.0,no_record_zero,0.0,,0,24.0,2,True,2019.0,6.0,194.0,3.0,,3,1,2.89919688636211,0.0,4.517731194909628,0.0,5.555069048117846,0.0,10.072800243027475,2.89919688636211,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,32.0,32.0,29.5,20.0,30.5
00-0035148,2021,RB,0.0,no_record_zero,0.0,,0,24.0,2,True,2019.0,6.0,214.0,3.0,,3,1,10.804263976904736,0.0,10.031811641044218,0.0,9.458516216536712,0.0,19.49032785758093,10.804263976904736,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,28.0,27.0,29.5,26.0,30.5
00-0035217,2021,RB,10.9,artifact_row,18.200000000000003,1.0705882352941178,17,23.0,3,True,2019.0,4.0,122.0,3.0,,3,0,49.600413862063746,9.38426750940689,47.22653619938861,6.799875595713319,25.059175435923283,4.775859308367427,72.2857116353119,49.600413862063746,11.575734904080747,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,12.0,12.0,16.0,10.0,15.0
00-0035218,2021,RB,0.0,artifact_row,0.0,0.0,1,25.0,1,True,2019.0,6.0,175.0,3.0,,3,2,0.4358437409369188,0.0,4.589825719672228,0.0,4.427498243797793,0.0,9.017323963470021,0.4358437409369188,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,33.0,33.0,29.5,17.0,30.5
00-0035268,2021,RB,4.4,artifact_row,12.6,6.3,2,25.0,2,True,2019.0,5.0,140.0,3.0,,3,1,26.98644596024327,6.496800583435538,22.451298431742885,4.707606181647681,15.764249160526973,3.306364136562064,38.21554759226986,26.98644596024327,8.013970318209745,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,19.0,18.0,17.0,12.0,18.0
00-0035273,2021,RB,11.8,artifact_row,19.700000000000003,3.2833333333333337,6,25.0,3,True,2019.0,5.0,152.0,3.0,,3,0,13.095882533371109,10.157696150292074,11.224312151357552,7.360304903052329,9.02967992560342,5.169474086529577,20.25399207696097,13.095882533371109,12.529778989581907,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,26.0,24.0,15.0,15.0,14.0
00-0035291,2021,RB,1.3,artifact_row,6.5,1.625,4,24.0,2,True,2019.0,6.0,182.0,3.0,,3,1,10.04244949667264,3.35152411050246,11.343953157878104,2.4285269984690423,8.395980074174574,1.705664038702652,19.739933232052678,10.04244949667264,4.134191037171695,artifact_row+artifact_row,15.1,False,True,False,23,15.1,27.0,28.0,23.0,18.0,19.0
00-0035304,2021,RB,0.0,artifact_row,0.0,0.0,4,26.0,3,True,2019.0,7.0,220.0,3.0,,3,0,0.0,0.0,0.6166085495439938,0.0,2.196263372410286,0.0,2.8128719219542795,0.0,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,34.0,34.0,29.5,28.0,30.5
00-0035594,2021,RB,58.1,artifact_row,61.8,4.414285714285714,14,23.0,3,True,2019.0,6.0,204.0,3.0,,3,0,61.5411804727908,31.865260004469544,55.74369827840589,23.0896874623672,35.559340082024356,16.2169288602806,91.30303836043024,61.5411804727908,39.3066163226478,artifact_row+artifact_row,6.3999999999999995,False,True,False,23,6.3999999999999995,8.0,6.0,5.0,24.0,4.0
00-0036245,2021,RB,0.0,no_record_zero,0.0,,0,24.0,1,True,2020.0,7.0,246.0,2.0,,2,1,6.73025497607522,0.0,7.0567181073575815,0.0,6.939815773654378,0.0,13.99653388101196,6.73025497607522,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,29.0,29.0,29.5,32.0,30.5
00-0036251,2021,RB,101.8,artifact_row,105.2,7.514285714285714,14,24.0,2,True,2020.0,3.0,86.0,2.0,,2,0,89.61027603973181,54.2431286807475,74.43841185515674,39.304775421375886,49.425209201973026,27.605516441772156,123.86362105712976,89.61027603973181,66.91029186314805,artifact_row+artifact_row,248.5,True,True,False,23,248.5,2.0,2.0,2.0,3.0,2.0
00-0036269,2021,RB,3.1000000000000005,artifact_row,3.1000000000000005,1.5500000000000005,2,23.0,2,True,2020.0,4.0,120.0,2.0,,2,0,12.394531124668823,1.598419191162712,14.56903832716973,1.1582205685006204,10.39762936545864,0.8134705415351111,24.96666769262837,12.394531124668823,1.9716911100357315,artifact_row+no_record_zero,0.1,False,True,True,23,0.1,25.0,25.0,20.0,9.0,23.0
00-0036278,2021,RB,0.0,artifact_row,5.1000000000000005,5.1000000000000005,1,23.0,2,True,2020.0,5.0,172.0,2.0,,2,0,19.92909311229841,2.6296573790096227,18.633468591352173,1.905459644952633,14.673846657672328,1.338290245751312,33.3073152490245,19.92909311229841,3.243749890703945,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,21.0,20.0,29.5,16.0,20.0
00-0036297,2021,RB,3.8,artifact_row,3.8,3.8,1,23.0,2,True,2020.0,3.0,93.0,2.0,,2,0,16.520391281487125,1.9593525569091303,16.74684004913516,1.4197542452588243,12.80199737649756,0.9971574380107812,29.54883742563272,16.520391281487125,2.4169116832696056,artifact_row+artifact_row,30.3,False,True,False,23,30.3,23.0,21.0,19.0,5.0,22.0
00-0036336,2021,RB,2.4,artifact_row,2.4,1.2,2,22.0,2,True,2020.0,4.0,124.0,2.0,,2,0,11.940902046738772,1.237485825416293,15.06594937739277,0.8966868917424154,12.16947655765143,0.6297836450594407,27.235425935044198,11.940902046738772,1.526470536801856,artifact_row+no_record_zero,3.1,False,True,True,23,3.1,24.0,26.0,21.0,11.0,24.0
00-0036370,2021,RB,17.0,artifact_row,17.0,2.125,8,24.0,2,True,2020.0,4.0,112.0,2.0,,2,0,28.894711249308752,8.765524596698741,24.974775898873617,6.35153214984211,14.435467694693388,4.460967485837705,39.410243593567,28.894711249308752,10.812499635679815,artifact_row+artifact_row,61.6,False,True,False,23,61.6,18.0,17.0,13.0,6.0,16.0
00-0036383,2021,RB,18.4,artifact_row,33.400000000000006,3.711111111111112,9,22.0,1,True,2020.0,7.0,222.0,2.0,,2,1,49.635176894915695,17.221677737043414,53.941172570684344,12.47889257674862,34.09874228630347,8.764489060410552,88.03991485698782,49.635176894915695,21.243381637159175,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,9.0,11.0,12.0,29.0,9.0
00-0036414,2021,RB,0.0,artifact_row,33.1,6.62,5,22.0,2,True,2020.0,2.0,52.0,2.0,,2,0,68.59151032324324,17.066992008866375,64.97794823638898,12.366806715280816,38.32554849786546,8.685766104778121,103.30349673425445,68.59151032324324,21.052572820058938,artifact_row+artifact_row,131.0,False,True,False,23,131.0,5.0,4.0,29.5,1.0,10.0
00-0036425,2021,RB,60.0,artifact_row,60.1,3.5352941176470587,17,23.0,2,True,2020.0,4.0,144.0,2.0,,2,0,66.50221214981812,30.98870754479967,63.79065706951241,22.45453424738299,37.753530655944154,15.77083211169683,101.54418772545657,66.50221214981812,38.22536635907982,artifact_row+artifact_row,29.5,False,True,False,23,29.5,6.0,5.0,4.0,13.0,5.0
00-0036435,2021,RB,0.0,no_record_zero,0.0,,0,23.0,1,True,2020.0,7.0,245.0,2.0,,2,1,4.042181174933363,0.0,6.378877930277818,0.0,6.4498488705544395,0.0,12.828726800832257,4.042181174933363,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,30.0,31.0,29.5,31.0,30.5
00-0036450,2021,RB,24.5,artifact_row,50.8,7.257142857142857,7,24.0,2,True,2020.0,3.0,76.0,2.0,,2,0,52.9593421326649,26.193449971311537,41.13877027353116,18.979872541881125,27.425806875206614,13.330420487091498,68.56457714873777,52.9593421326649,32.31029302897262,artifact_row+artifact_row,6.800000000000001,False,True,False,23,6.800000000000001,13.0,10.0,10.0,2.0,7.0
00-0036569,2021,RB,2.0,artifact_row,2.0,0.2857142857142857,7,23.0,1,True,2021.0,6.0,196.0,1.0,,1,0,16.459888743674277,1.0312381878469108,23.36047917572511,0.7472390764520129,13.7243945069317,0.5248197042162007,37.08487368265681,16.459888743674277,1.2720587806682135,artifact_row+artifact_row,11.6,False,True,False,23,11.6,20.0,22.0,22.0,21.0,25.0
00-0036650,2021,RB,15.6,artifact_row,15.6,1.7333333333333334,9,22.0,1,True,2021.0,6.0,198.0,1.0,,1,0,35.49958669579696,8.043657865205905,42.91757745520821,5.828464796325702,25.58599508965155,4.093593692886366,68.50357254485976,35.49958669579696,9.922058489212068,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,14.0,15.0,14.0,22.0,17.0
00-0036654,2021,RB,40.1,artifact_row,50.5,3.3666666666666667,15,23.0,1,True,2021.0,6.0,211.0,1.0,,1,0,59.145405252435445,26.038764243134494,61.34735879624033,18.867786680413328,36.941083212927616,13.251697531459069,98.28844200916794,59.145405252435445,32.1194842118724,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,7.0,7.0,6.0,25.0,8.0
00-0036669,2021,RB,3.9,artifact_row,3.9,0.4875,8,23.0,1,True,2021.0,7.0,256.0,1.0,,1,0,19.995350253358893,2.010914466301476,26.57552756538307,1.4571161990814254,15.235288692443577,1.0233984232215916,41.810816257826644,19.995350253358893,2.480514622303017,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,17.0,19.0,18.0,33.0,21.0
00-0036670,2021,RB,25.700000000000003,artifact_row,25.700000000000003,6.425000000000001,4,21.0,1,True,2021.0,7.0,257.0,1.0,,1,0,58.40754111383211,13.251410713832804,62.416852681439245,9.602022132408369,42.19095647387173,6.74393319917818,104.60780915531097,58.40754111383211,16.34595533158655,no_record_zero+artifact_row,4.2,False,True,True,23,4.2,4.0,8.0,9.0,34.0,12.0
00-0036842,2021,RB,22.6,artifact_row,23.0,2.5555555555555554,9,23.0,1,True,2021.0,4.0,119.0,1.0,,1,0,36.1541183491311,11.859239160239474,39.1881259126571,8.593249379198149,23.64739139549694,6.035426598486309,62.83551730815404,36.1541183491311,14.628675977684457,artifact_row+artifact_row,7.3,False,True,False,23,7.3,15.0,14.0,11.0,8.0,13.0
00-0036857,2021,RB,33.9,artifact_row,52.4,4.030769230769231,13,24.0,1,True,2021.0,6.0,202.0,1.0,,1,0,53.33372767087019,27.018440521589064,50.7094550990189,19.57766380304274,30.887106011006985,13.750276250464458,81.59656111002589,53.33372767087019,33.3279400535072,artifact_row+no_record_zero,2.1,False,True,True,23,2.1,10.0,9.0,7.0,23.0,6.0
00-0036860,2021,RB,0.5000000000000001,artifact_row,1.0,0.1666666666666666,6,23.0,1,True,2021.0,7.0,233.0,1.0,,1,0,13.603309290244852,0.5156190939234554,20.6689454845382,0.3736195382260064,12.557543458208476,0.2624098521081003,33.22648894274668,13.603309290244852,0.6360293903341068,artifact_row+no_record_zero,3.2,False,True,True,23,3.2,22.0,23.0,24.0,30.0,26.0
00-0036906,2021,RB,77.80000000000001,artifact_row,78.9,4.93125,16,23.0,1,True,2021.0,6.0,217.0,1.0,,1,0,73.90113625899482,40.682346510560635,73.70015917353669,29.478581566031913,47.62861637350523,20.70413733132912,121.32877554704191,73.90113625899482,50.182718897361035,artifact_row+artifact_row,122.60000000000001,False,True,False,23,122.60000000000001,3.0,3.0,3.0,27.0,3.0
00-0036919,2021,RB,104.7,artifact_row,139.9,8.229411764705883,17,22.0,1,True,2021.0,5.0,150.0,1.0,,1,0,107.4378583219182,72.13511123989142,105.73426948750064,52.26937339781831,77.15068882446499,36.71113830992324,182.88495831196565,107.4378583219182,88.98051170774156,artifact_row+artifact_row,149.48000000000002,False,True,False,23,149.48000000000002,1.0,1.0,1.0,14.0,1.0
00-0036950,2021,RB,0.0,artifact_row,0.0,0.0,15,23.0,1,True,2021.0,5.0,183.0,1.0,,1,0,34.02268717598236,0.0,42.13405572796263,0.0,20.172164320047823,0.0,62.30622004801046,34.02268717598236,0.0,no_record_zero+artifact_row,0.0,False,True,True,23,0.0,16.0,16.0,29.5,19.0,30.5
00-0036984,2021,RB,28.3,artifact_row,28.3,4.042857142857143,7,22.0,1,True,2021.0,3.0,88.0,1.0,,1,0,45.740877963030805,14.592020358033787,49.50571632265659,10.573432931795985,31.924642411701587,7.42619881465924,81.43035873435818,45.740877963030805,17.999631746455226,artifact_row+artifact_row,72.6,False,True,False,23,72.6,11.0,13.0,8.0,4.0,11.0
00-0034970,2021,TE,0.0,no_record_zero,0.0,,0,23.0,2,True,2019.0,2.0,50.0,3.0,,3,1,29.291051351535085,0.0,25.62770054634664,0.0,21.988851034387107,0.0,47.61655158073375,29.291051351535085,0.0,artifact_row+artifact_row,33.5,False,True,False,23,33.5,17.0,15.0,28.5,2.0,28.5
00-0034981,2021,TE,78.3,artifact_row,85.3,5.33125,16,24.0,3,True,2019.0,4.0,137.0,3.0,,3,0,70.76546339304163,48.61373992918195,63.2400128406107,38.75760839194306,57.45879800493776,30.125165703354032,120.69881084554846,70.76546339304163,68.8827740952971,artifact_row+artifact_row,141.2,False,True,False,23,141.2,4.0,2.0,1.0,21.0,1.0
00-0034988,2021,TE,6.300000000000001,artifact_row,6.300000000000001,1.5750000000000002,4,24.0,3,True,2019.0,6.0,176.0,3.0,,3,0,6.948157832325484,3.5904637931283276,12.382511400405267,2.862519728830496,8.965985013522975,2.2249536217014114,21.348496413928242,6.948157832325484,5.087473350531908,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,23.0,26.0,21.0,26.0,23.0
00-0035222,2021,TE,27.8,artifact_row,43.0,3.909090909090909,11,25.0,2,True,2019.0,5.0,141.0,3.0,,3,1,44.262386783940265,24.506340175320332,39.97803896951527,19.53783306979545,34.780869677917664,15.18619138621598,74.75890864743293,44.262386783940265,34.72402445601143,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,10.0,9.0,10.0,22.0,9.0
00-0035249,2021,TE,14.5,artifact_row,15.6,1.4181818181818182,11,24.0,2,True,2019.0,3.0,69.0,3.0,,3,1,29.9214064250981,8.890672249651098,28.92237288374112,7.088144090437418,28.40366383766618,5.5094089680225435,57.3260367214073,29.9214064250981,12.597553058459962,artifact_row+artifact_row,110.4,False,True,False,23,110.4,13.0,14.0,15.0,4.0,15.0
00-0035259,2021,TE,6.5,artifact_row,6.5,0.8125,8,26.0,3,True,2019.0,4.0,121.0,3.0,,3,0,6.2883145509865805,3.704446770687957,5.684123561653665,2.9533933710155913,3.9451896401882776,2.2955870700093923,9.629313201841942,6.2883145509865805,5.248980441024983,artifact_row+no_record_zero,3.1,False,True,True,23,3.1,28.0,27.0,20.0,16.0,22.0
00-0035308,2021,TE,19.4,artifact_row,19.4,2.7714285714285714,7,26.0,2,True,2019.0,7.0,228.0,3.0,,3,1,21.995643017992812,11.056348823284054,19.54566161588076,8.814743291954226,15.210350646394527,6.851444485874188,34.75601226227529,21.995643017992812,15.666187777828414,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,20.0,19.0,12.0,30.0,14.0
00-0035320,2021,TE,0.0,no_record_zero,0.0,,0,25.0,1,True,2019.0,7.0,254.0,3.0,,3,2,0.9704069743242824,0.0,1.1082511076101271,0.0,1.5395462641564837,0.0,2.647797371766611,0.9704069743242824,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,31.0,31.0,28.5,32.0,28.5
00-0035539,2021,TE,0.0,no_record_zero,0.0,,0,24.0,2,True,2019.0,7.0,224.0,3.0,,3,1,2.348844660717184,0.0,2.25875054072252,0.0,2.7919871801996368,0.0,5.050737720922157,2.348844660717184,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,30.0,30.0,28.5,29.0,28.5
00-0035624,2021,TE,30.4,artifact_row,30.4,3.04,10,24.0,3,True,2019.0,1.0,32.0,3.0,,3,0,40.900318087438016,17.325412589063674,38.89123422380517,13.812793612134456,33.97148440286895,10.736284142813158,72.86271862667412,40.900318087438016,24.549077754947614,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,11.0,10.0,9.0,1.0,10.0
00-0035631,2021,TE,17.3,artifact_row,20.5,1.8636363636363635,11,25.0,3,True,2019.0,2.0,52.0,3.0,,3,0,31.16968592726114,11.683255199862018,29.73199299785611,9.314548323972248,25.62017778215063,7.239928451568085,55.352170780006745,31.16968592726114,16.554476775540333,artifact_row+artifact_row,78.7,False,True,False,23,78.7,14.0,13.0,13.0,3.0,12.0
00-0035660,2021,TE,0.0,no_record_zero,0.0,,0,24.0,1,True,2019.0,3.0,86.0,3.0,,3,2,4.52547411688673,0.0,3.757525672045862,0.0,4.028740880649388,0.0,7.78626655269525,4.52547411688673,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,29.0,29.0,28.5,8.0,28.5
00-0035671,2021,TE,0.0,no_record_zero,0.0,,0,25.0,2,True,2019.0,3.0,75.0,3.0,,3,1,8.495822473866081,0.0,6.000819354683607,0.0,5.201848463112775,0.0,11.202667817796382,8.495822473866081,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,27.0,23.0,28.5,5.0,28.5
00-0036194,2021,TE,0.0,no_record_zero,0.0,,0,24.0,1,True,2020.0,3.0,91.0,2.0,,2,1,7.513400898556144,0.0,5.766259930549473,0.0,5.54136263880631,0.0,11.307622569355782,7.513400898556144,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,26.0,24.0,28.5,9.0,28.5
00-0036225,2021,TE,0.0,no_record_zero,0.0,,0,22.0,1,True,2020.0,3.0,101.0,2.0,,2,1,6.156143962003107,0.0,6.224433493522072,0.0,7.431904502481685,0.0,13.656337996003757,6.156143962003107,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,25.0,28.0,28.5,12.0,28.5
00-0036232,2021,TE,60.4,artifact_row,62.3,4.153333333333333,15,23.0,2,True,2020.0,4.0,115.0,2.0,,2,0,62.44790879681461,35.50569750982457,59.74862166729999,28.30713954065713,56.88529612293836,22.002319147936177,116.63391779023834,62.44790879681461,50.30945868859331,artifact_row+artifact_row,55.5,False,True,False,23,55.5,5.0,5.0,3.0,14.0,4.0
