player_id,origin,position,origin_points,origin_label_source,total_points_t,ppg_t,games_t,age,observed_history_seasons,draft_visible,draft_season,draft_round,draft_pick,nfl_years_since_draft,exclusion_reason,prior_seasons_checked,prior_no_record_seasons,policy_1,persistence_1,future_sum,future_year1,persistence_sum,label_sources,realized_sum,contributor_any,appeared,any_no_record,horizon,realized_points,rank_future_sum,rank_future_year1,rank_origin_points,rank_draft,rank_persistence
00-0037078,2022,TE,4.300000000000001,artifact_row,4.300000000000001,0.6142857142857144,7,22.0,1,True,2022.0,5.0,149.0,1.0,,1,0,14.042797230816332,2.4425029321459952,14.042797230816332,14.042797230816332,2.4425029321459952,artifact_row,23.0,False,True,False,1,23.0,27.0,27.0,29.0,25.0,30.0
00-0037086,2022,TE,13.1,artifact_row,13.1,2.1833333333333336,6,24.0,1,True,2022.0,6.0,198.0,1.0,,1,0,17.522511225363605,7.441113583979659,17.522511225363605,17.522511225363605,7.441113583979659,artifact_row,4.1,False,True,False,1,4.1,26.0,26.0,25.0,30.0,25.0
00-0037252,2022,TE,86.10000000000001,artifact_row,86.10000000000001,8.610000000000001,10,22.0,1,True,2022.0,3.0,80.0,1.0,,1,0,79.22066897268472,48.906861036690735,79.22066897268472,79.22066897268472,48.906861036690735,artifact_row,5.5,False,True,False,1,5.5,3.0,3.0,2.0,3.0,4.5
00-0037277,2022,TE,19.0,artifact_row,30.3,4.328571428571428,7,22.0,1,True,2022.0,5.0,170.0,1.0,,1,0,36.578747213805194,17.211125312563638,36.578747213805194,36.578747213805194,17.211125312563638,artifact_row,5.300000000000001,False,True,False,1,5.300000000000001,17.0,17.0,22.0,27.0,17.0
00-0037282,2022,TE,26.6,artifact_row,28.3,3.5375,8,23.0,1,True,2022.0,5.0,177.0,1.0,,1,0,33.055969980161244,16.075077437146895,33.055969980161244,33.055969980161244,16.075077437146895,artifact_row,1.4,False,True,False,1,1.4,19.0,19.0,18.0,28.0,18.0
00-0037304,2022,TE,27.7,artifact_row,35.800000000000004,2.386666666666667,15,23.0,1,True,2022.0,6.0,208.0,1.0,,1,0,44.84243734579229,20.335256969959676,44.84243734579229,44.84243734579229,20.335256969959676,artifact_row,37.3,False,True,False,1,37.3,15.0,15.0,16.0,32.0,15.0
00-0037311,2022,TE,21.0,artifact_row,21.0,1.5,14,24.0,1,True,2022.0,6.0,218.0,1.0,,1,0,33.33472609544026,11.928502691875789,33.33472609544026,33.33472609544026,11.928502691875789,artifact_row,7.2,False,True,False,1,7.2,18.0,18.0,21.0,33.0,22.0
00-0037744,2022,TE,54.400000000000006,artifact_row,61.5,5.125,12,23.0,1,True,2022.0,2.0,55.0,1.0,,1,0,58.4001190654747,34.93347216906481,58.4001190654747,58.4001190654747,34.93347216906481,artifact_row,169.1,True,True,False,1,169.1,9.0,9.0,11.0,1.0,10.0
00-0037755,2022,TE,72.3,artifact_row,74.2,6.183333333333334,12,24.0,1,True,2022.0,3.0,73.0,1.0,,1,0,65.0077452994381,42.14737617796112,65.0077452994381,65.0077452994381,42.14737617796112,no_record_zero,0.0,False,False,True,1,0.0,7.0,7.0,6.0,2.0,7.0
00-0037805,2022,TE,0.0,artifact_row,1.8,0.9,2,22.0,1,True,2022.0,3.0,101.0,1.0,,1,0,6.085470825859377,1.0224430878750677,6.085470825859377,6.085470825859377,1.0224430878750677,artifact_row,31.1,False,True,False,1,31.1,30.0,30.0,32.5,9.0,32.0
00-0037809,2022,TE,84.0,artifact_row,97.2,6.075,16,23.0,1,True,2022.0,4.0,143.0,1.0,,1,0,80.86929470876214,55.21192674525364,80.86929470876214,80.86929470876214,55.21192674525364,artifact_row,107.8,False,True,False,1,107.8,2.0,2.0,3.0,22.0,2.0
00-0037838,2022,TE,73.0,artifact_row,91.3,6.521428571428571,14,22.0,1,True,2022.0,4.0,139.0,1.0,,1,0,79.1101211913699,51.86058551277426,79.1101211913699,79.1101211913699,51.86058551277426,artifact_row,90.0,False,True,False,1,90.0,4.0,4.0,5.0,21.0,3.0
00-0038041,2022,TE,47.0,artifact_row,52.8,4.3999999999999995,12,23.0,1,True,2022.0,4.0,129.0,1.0,,1,0,52.63686318738274,29.99166391100198,52.63686318738274,52.63686318738274,29.99166391100198,artifact_row,164.2,True,True,False,1,164.2,12.0,12.0,13.0,18.0,13.0
00-0038046,2022,TE,0.0,artifact_row,8.9,8.9,1,23.0,1,True,2022.0,4.0,128.0,1.0,,1,0,32.90174280923218,5.0554130456045,32.90174280923218,32.90174280923218,5.0554130456045,artifact_row,16.4,False,True,False,1,16.4,20.0,20.0,32.5,17.0,26.0
00-0038115,2022,TE,75.0,artifact_row,86.10000000000001,6.6230769230769235,13,22.0,1,True,2022.0,4.0,112.0,1.0,,1,0,76.15541065849668,48.906861036690735,76.15541065849668,76.15541065849668,48.906861036690735,artifact_row,50.5,False,True,False,1,50.5,5.0,5.0,4.0,12.0,4.5
00-0038129,2022,TE,91.6,artifact_row,102.9,6.052941176470589,17,23.0,1,True,2022.0,4.0,106.0,1.0,,1,0,84.19248006660091,58.449663190191366,84.19248006660091,84.19248006660091,58.449663190191366,artifact_row,113.5,True,True,False,1,113.5,1.0,1.0,1.0,11.0,1.0
00-0036133,2022,WR,12.2,artifact_row,12.2,1.0166666666666668,12,26.0,3,True,2020.0,6.0,201.0,3.0,,3,0,14.33433785959332,6.548146217361158,14.33433785959332,14.33433785959332,6.548146217361158,artifact_row,0.0,False,True,False,1,0.0,32.0,32.0,27.0,40.0,27.0
00-0036228,2022,WR,4.4,artifact_row,4.4,4.4,1,24.0,2,True,2020.0,6.0,212.0,3.0,,3,1,8.979606062569001,2.3616265046220573,8.979606062569001,8.979606062569001,2.3616265046220573,no_record_zero,0.0,False,False,True,1,0.0,37.0,37.0,36.0,46.0,38.0
00-0036247,2022,WR,4.0,artifact_row,11.4,3.8,3,24.0,3,True,2020.0,6.0,214.0,3.0,,3,0,19.683186174287396,6.118759580157148,19.683186174287396,19.683186174287396,6.118759580157148,no_record_zero,0.0,False,False,True,1,0.0,29.0,29.0,37.0,47.0,28.0
00-0036254,2022,WR,0.0,no_record_zero,0.0,,0,25.0,2,True,2020.0,5.0,165.0,3.0,,3,1,2.858649947080096,0.0,2.858649947080096,2.858649947080096,0.0,artifact_row,2.1,False,True,False,1,2.1,46.0,46.0,51.0,33.0,52.5
00-0036255,2022,WR,29.6,artifact_row,29.6,3.288888888888889,9,25.0,3,True,2020.0,2.0,59.0,3.0,,3,0,21.653236784129287,15.887305576548384,21.653236784129287,21.653236784129287,15.887305576548384,no_record_zero,0.0,False,False,True,1,0.0,27.0,27.0,16.0,12.5,18.0
00-0036259,2022,WR,80.6,artifact_row,93.3,5.183333333333334,18,25.0,2,True,2020.0,7.0,217.0,3.0,,3,1,77.10809284108994,50.07721656391771,77.10809284108994,77.10809284108994,50.07721656391771,artifact_row,51.5,False,True,False,1,51.5,4.0,4.0,4.0,48.0,2.0
00-0036277,2022,WR,3.5,artifact_row,3.5,1.1666666666666667,3,24.0,3,True,2020.0,5.0,166.0,3.0,,3,0,7.850965289570627,1.8785665377675451,7.850965289570627,7.850965289570627,1.8785665377675451,no_record_zero,0.0,False,False,True,1,0.0,40.0,40.0,38.0,34.0,39.0
00-0036308,2022,WR,0.0,no_record_zero,0.0,,0,24.0,1,True,2020.0,5.0,171.0,3.0,,3,2,0.4210052314994459,0.0,0.4210052314994459,0.4210052314994459,0.0,no_record_zero,0.0,False,False,True,1,0.0,52.5,52.5,51.0,36.0,52.5
00-0036340,2022,WR,0.0,no_record_zero,0.0,,0,24.0,2,True,2020.0,4.0,142.0,3.0,,3,1,0.3059126857909929,0.0,0.3059126857909929,0.3059126857909929,0.0,no_record_zero,0.0,False,False,True,1,0.0,54.0,54.0,51.0,27.0,52.5
00-0036357,2022,WR,0.0,no_record_zero,0.0,,0,23.0,2,True,2020.0,1.0,12.0,3.0,,3,1,38.40542553538019,0.0,38.40542553538019,38.40542553538019,0.0,no_record_zero,0.0,False,False,True,1,0.0,18.0,18.0,51.0,1.5,52.5
00-0036382,2022,WR,0.0,no_record_zero,0.0,,0,25.0,2,True,2020.0,7.0,220.0,3.0,,3,1,0.9314962708718798,0.0,0.9314962708718798,0.9314962708718798,0.0,no_record_zero,0.0,False,False,True,1,0.0,49.0,49.0,51.0,50.0,52.5
00-0036387,2022,WR,22.700000000000003,artifact_row,26.9,1.4944444444444445,18,23.0,3,True,2020.0,1.0,21.0,3.0,,3,0,40.93381291180832,14.43812567598485,40.93381291180832,40.93381291180832,14.43812567598485,artifact_row,22.5,False,True,False,1,22.5,14.0,14.0,19.0,5.0,19.0
00-0036398,2022,WR,0.0,no_record_zero,0.0,,0,26.0,2,True,2020.0,5.0,168.0,3.0,,3,1,0.0,0.0,0.0,0.0,0.0,no_record_zero,0.0,False,False,True,1,0.0,57.5,57.5,51.0,35.0,52.5
00-0036412,2022,WR,25.8,artifact_row,25.8,4.3,6,23.0,3,True,2020.0,2.0,46.0,3.0,,3,0,24.324820252121775,13.847719049829337,24.324820252121775,24.324820252121775,13.847719049829337,no_record_zero,0.0,False,False,True,1,0.0,24.0,24.0,17.0,7.0,20.0
00-0036427,2022,WR,0.0,no_record_zero,0.0,,0,24.0,2,True,2020.0,5.0,161.0,3.0,,3,1,11.501708345234848,0.0,11.501708345234848,11.501708345234848,0.0,artifact_row,0.0,False,False,False,1,0.0,35.0,35.0,51.0,30.0,52.5
00-0036439,2022,WR,4.800000000000001,artifact_row,4.800000000000001,0.9600000000000002,5,25.0,3,True,2020.0,7.0,252.0,3.0,,3,0,0.4230912324131356,2.5763198232240625,0.4230912324131356,0.4230912324131356,2.5763198232240625,no_record_zero,0.0,False,False,True,1,0.0,51.0,51.0,34.5,55.0,36.5
00-0036482,2022,WR,8.9,artifact_row,8.9,1.78,5,25.0,2,True,2021.0,7.0,229.0,2.0,,2,0,4.00729770170293,4.776926338894616,4.00729770170293,4.00729770170293,4.776926338894616,artifact_row,5.5,False,True,False,1,5.5,43.0,43.0,28.0,52.0,30.0
00-0036554,2022,WR,97.1,artifact_row,97.1,9.71,10,23.0,2,True,2021.0,3.0,89.0,2.0,,2,0,95.05912389363804,52.116803090636765,95.05912389363804,95.05912389363804,52.116803090636765,artifact_row,225.9,True,True,False,1,225.9,1.0,1.0,1.0,18.0,1.0
00-0036571,2022,WR,0.0,no_record_zero,0.0,,0,24.0,1,True,2021.0,6.0,203.0,2.0,,2,1,0.6101986746870616,0.0,0.6101986746870616,0.6101986746870616,0.0,no_record_zero,0.0,False,False,True,1,0.0,50.0,50.0,51.0,42.0,52.5
00-0036572,2022,WR,61.6,artifact_row,61.6,3.623529411764706,17,24.0,2,True,2021.0,6.0,204.0,2.0,,2,0,50.82690844559648,33.0627710647088,50.82690844559648,50.82690844559648,33.0627710647088,no_record_zero,0.0,False,False,True,1,0.0,12.0,12.0,7.0,43.0,10.0
00-0036620,2022,WR,13.8,artifact_row,13.8,1.5333333333333334,9,25.0,2,True,2021.0,2.0,56.0,2.0,,2,0,12.707213750706687,7.40691949176918,12.707213750706687,12.707213750706687,7.40691949176918,artifact_row,0.5,False,True,False,1,0.5,34.0,34.0,26.0,10.0,26.0
00-0036626,2022,WR,32.800000000000004,artifact_row,32.800000000000004,3.644444444444445,9,23.0,2,True,2021.0,3.0,82.0,2.0,,2,0,32.01884634810236,17.604852125364427,32.01884634810236,32.01884634810236,17.604852125364427,artifact_row,34.800000000000004,False,True,False,1,34.800000000000004,19.0,19.0,14.0,15.0,17.0
00-0036627,2022,WR,0.0,artifact_row,0.0,0.0,1,25.0,2,True,2021.0,4.0,109.0,2.0,,2,0,0.0,0.0,0.0,0.0,0.0,no_record_zero,0.0,False,False,True,1,0.0,57.5,57.5,51.0,22.0,52.5
00-0036630,2022,WR,5.1,artifact_row,7.3,1.46,5,23.0,2,True,2021.0,4.0,131.0,2.0,,2,0,5.299880343429675,3.9181530644865945,5.299880343429675,5.299880343429675,3.9181530644865945,artifact_row,6.0,False,True,False,1,6.0,42.0,42.0,33.0,25.0,31.0
00-0036635,2022,WR,0.4,artifact_row,0.4,0.1,4,23.0,2,True,2021.0,5.0,157.0,2.0,,2,0,3.071457353398415,0.2146933186020052,3.071457353398415,3.071457353398415,0.2146933186020052,artifact_row,30.9,False,True,False,1,30.9,45.0,45.0,43.0,29.0,46.0
00-0036646,2022,WR,5.4,artifact_row,5.4,1.8,3,25.0,1,True,2021.0,5.0,179.0,2.0,,2,1,8.370253471628613,2.89835980112707,8.370253471628613,8.370253471628613,2.89835980112707,artifact_row,7.9,False,True,False,1,7.9,39.0,39.0,32.0,37.0,35.0
00-0036652,2022,WR,6.0,artifact_row,6.4,1.6,4,23.0,2,True,2021.0,6.0,205.0,2.0,,2,0,3.4461039587255513,3.435093097632083,3.4461039587255513,3.4461039587255513,3.435093097632083,no_record_zero,0.0,False,False,True,1,0.0,44.0,44.0,31.0,44.0,34.0
00-0036657,2022,WR,0.0,no_record_zero,0.0,,0,22.0,1,True,2021.0,6.0,219.0,2.0,,2,1,7.643916823067429,0.0,7.643916823067429,7.643916823067429,0.0,no_record_zero,0.0,False,False,True,1,0.0,41.0,41.0,51.0,49.0,52.5
00-0036671,2022,WR,15.7,artifact_row,15.7,1.0466666666666666,15,23.0,2,True,2021.0,7.0,258.0,2.0,,2,0,22.92142408861881,8.426712755128703,22.92142408861881,22.92142408861881,8.426712755128703,no_record_zero,0.0,False,False,True,1,0.0,26.0,26.0,24.0,57.5,24.0
00-0036849,2022,WR,51.400000000000006,artifact_row,63.2,5.266666666666667,12,23.0,2,True,2021.0,2.0,57.0,2.0,,2,0,46.90195946388642,33.92154433911682,46.90195946388642,46.90195946388642,33.92154433911682,artifact_row,108.1,True,True,False,1,108.1,13.0,13.0,9.0,11.0,8.0
00-0036858,2022,WR,1.7000000000000002,artifact_row,1.7000000000000002,1.7000000000000002,1,24.0,2,True,2021.0,6.0,209.0,2.0,,2,0,0.1054000276596222,0.9124466040585222,0.1054000276596222,0.1054000276596222,0.9124466040585222,no_record_zero,0.0,False,False,True,1,0.0,55.0,55.0,41.0,45.0,43.0
00-0036862,2022,WR,84.30000000000001,artifact_row,84.30000000000001,6.021428571428572,14,25.0,2,True,2021.0,7.0,249.0,2.0,,2,0,63.023309208755755,45.24661689537261,63.023309208755755,63.023309208755755,45.24661689537261,artifact_row,17.3,False,True,False,1,17.3,9.0,9.0,2.0,54.0,4.0
00-0036877,2022,WR,4.800000000000001,artifact_row,4.800000000000001,0.3428571428571429,14,23.0,2,True,2021.0,4.0,129.0,2.0,,2,0,14.223628202273796,2.5763198232240625,14.223628202273796,14.223628202273796,2.5763198232240625,artifact_row,0.0,False,True,False,1,0.0,33.0,33.0,34.5,24.0,36.5
00-0036907,2022,WR,0.0,no_record_zero,0.0,,0,23.0,1,True,2021.0,6.0,221.0,2.0,,2,1,2.2573527504118016,0.0,2.2573527504118016,2.2573527504118016,0.0,no_record_zero,0.0,False,False,True,1,0.0,47.0,47.0,51.0,51.0,52.5
00-0036913,2022,WR,46.900000000000006,artifact_row,78.7,6.558333333333334,12,23.0,2,True,2021.0,1.0,20.0,2.0,,2,0,79.0565022992172,42.24091043494452,79.0565022992172,79.0565022992172,42.24091043494452,artifact_row,53.0,False,True,False,1,53.0,3.0,3.0,11.0,4.0,6.0
00-0036918,2022,WR,1.6,artifact_row,1.6,0.5333333333333333,3,25.0,2,True,2021.0,4.0,141.0,2.0,,2,0,0.1016962016363227,0.8587732744080208,0.1016962016363227,0.1016962016363227,0.8587732744080208,no_record_zero,0.0,False,False,True,1,0.0,56.0,56.0,42.0,26.0,44.0
00-0036939,2022,WR,0.0,no_record_zero,0.0,,0,24.0,1,True,2021.0,7.0,255.0,2.0,,2,1,0.4210052314994459,0.0,0.4210052314994459,0.4210052314994459,0.0,no_record_zero,0.0,False,False,True,1,0.0,52.5,52.5,51.0,56.0,52.5
00-0036951,2022,WR,0.0,artifact_row,2.5,2.5,1,25.0,2,True,2021.0,6.0,187.0,2.0,,2,0,1.0032259294658243,1.3418332412625325,1.0032259294658243,1.0032259294658243,1.3418332412625325,no_record_zero,0.0,False,False,True,1,0.0,48.0,48.0,51.0,38.0,42.0
00-0036955,2022,WR,78.7,artifact_row,83.0,6.384615384615385,13,22.0,2,True,2021.0,2.0,59.0,2.0,,2,0,71.82144118781079,44.54886360991608,71.82144118781079,71.82144118781079,44.54886360991608,artifact_row,31.4,False,True,False,1,31.4,6.0,6.0,5.0,12.5,5.0
00-0036991,2022,WR,37.9,artifact_row,43.1,2.8733333333333335,15,23.0,2,True,2021.0,3.0,85.0,2.0,,2,0,39.69864390746695,23.13320507936606,39.69864390746695,39.69864390746695,23.13320507936606,artifact_row,0.0,False,True,False,1,0.0,16.0,16.0,13.0,16.0,14.0
00-0036999,2022,WR,18.8,artifact_row,18.8,2.685714285714286,7,22.0,2,True,2021.0,3.0,91.0,2.0,,2,0,23.42821083320992,10.090585974294244,23.42821083320992,23.42821083320992,10.090585974294244,no_record_zero,0.0,False,False,True,1,0.0,25.0,25.0,22.0,19.0,22.0
00-0037093,2022,WR,0.0,artifact_row,6.5,0.9285714285714286,7,23.0,1,True,2022.0,7.0,233.0,1.0,,1,0,16.343181291573128,3.4887664272825845,16.343181291573128,16.343181291573128,3.4887664272825845,artifact_row,0.0,False,False,False,1,0.0,30.0,30.0,51.0,53.0,33.0
00-0037098,2022,WR,19.2,artifact_row,19.2,4.8,4,24.0,1,True,2022.0,7.0,258.0,1.0,,1,0,27.665353996101267,10.305279292896248,27.665353996101267,27.665353996101267,10.305279292896248,artifact_row,17.8,False,True,False,1,17.8,22.0,22.0,21.0,57.5,21.0
00-0037240,2022,WR,15.1,artifact_row,15.1,2.516666666666667,6,21.0,1,True,2022.0,1.0,12.0,1.0,,1,0,29.378998819420943,8.104672777225696,29.378998819420943,29.378998819420943,8.104672777225696,artifact_row,80.3,False,True,False,1,80.3,21.0,21.0,25.0,1.5,25.0
00-0037257,2022,WR,45.4,artifact_row,45.4,3.0266666666666664,15,22.0,1,True,2022.0,3.0,99.0,1.0,,1,0,56.37488462687657,24.367691661327587,56.37488462687657,56.37488462687657,24.367691661327587,artifact_row,25.9,False,True,False,1,25.9,11.0,11.0,12.0,20.0,13.0
00-0037261,2022,WR,30.3,artifact_row,48.2,4.016666666666667,12,22.0,1,True,2022.0,5.0,148.0,1.0,,1,0,56.43808073781608,25.87054489154163,56.43808073781608,56.43808073781608,25.87054489154163,artifact_row,96.6,True,True,False,1,96.6,10.0,10.0,15.0,28.0,12.0
00-0037272,2022,WR,7.2,artifact_row,7.2,0.48,15,23.0,1,True,2022.0,5.0,162.0,1.0,,1,0,30.347224037328736,3.864479734836094,30.347224037328736,30.347224037328736,3.864479734836094,artifact_row,0.0,False,True,False,1,0.0,20.0,20.0,29.0,31.0,32.0
00-0037273,2022,WR,15.8,artifact_row,15.8,3.95,4,23.0,1,True,2022.0,5.0,163.0,1.0,,1,0,26.0262975700241,8.480386084779205,26.0262975700241,26.0262975700241,8.480386084779205,artifact_row,29.6,False,True,False,1,29.6,23.0,23.0,23.0,32.0,23.0
00-0037291,2022,WR,22.7,artifact_row,32.9,4.1125,8,23.0,1,True,2022.0,6.0,191.0,1.0,,1,0,40.54035189249112,17.658525455014928,40.54035189249112,40.54035189249112,17.658525455014928,artifact_row,5.9,False,True,False,1,5.9,15.0,15.0,20.0,39.0,16.0
00-0037300,2022,WR,6.5,artifact_row,9.0,1.2857142857142858,7,22.0,1,True,2022.0,6.0,202.0,1.0,,1,0,21.09266483584656,4.830599668545117,21.09266483584656,21.09266483584656,4.830599668545117,no_record_zero,0.0,False,False,True,1,0.0,28.0,28.0,30.0,41.0,29.0
00-0037666,2022,WR,3.2,artifact_row,3.2,1.0666666666666669,3,23.0,1,True,2022.0,3.0,88.0,1.0,,1,0,9.374510275991144,1.7175465488160415,9.374510275991144,9.374510275991144,1.7175465488160415,artifact_row,52.0,False,True,False,1,52.0,36.0,36.0,39.0,17.0,40.0
00-0037742,2022,WR,82.2,artifact_row,88.1,8.009090909090908,11,22.0,1,True,2022.0,1.0,18.0,1.0,,1,0,88.28529861971198,47.28620342209164,88.28529861971198,88.28529861971198,47.28620342209164,artifact_row,39.9,False,True,False,1,39.9,2.0,2.0,3.0,3.0,3.0
00-0037745,2022,WR,24.0,artifact_row,38.0,3.4545454545454546,11,25.0,1,True,2022.0,3.0,71.0,1.0,,1,0,38.80575243446794,20.395865267190494,38.80575243446794,38.80575243446794,20.395865267190494,artifact_row,11.1,False,True,False,1,11.1,17.0,17.0,18.0,14.0,15.0
00-0037828,2022,WR,2.9,artifact_row,2.9,0.3625,8,23.0,1,True,2022.0,3.0,105.0,1.0,,1,0,15.006261599126136,1.5565265598645377,15.006261599126136,15.006261599126136,1.5565265598645377,no_record_zero,0.0,False,False,True,1,0.0,31.0,31.0,40.0,21.0,41.0
00-0038090,2022,WR,49.4,artifact_row,62.8,3.305263157894737,19,22.0,1,True,2022.0,2.0,54.0,1.0,,1,0,69.91651765182894,33.70685102051481,69.91651765182894,69.91651765182894,33.70685102051481,artifact_row,53.7,False,True,False,1,53.7,7.0,7.0,10.0,9.0,9.0
00-0038092,2022,WR,0.0,artifact_row,1.3,1.3,1,22.0,1,True,2022.0,4.0,125.0,1.0,,1,0,8.854920408689999,0.6977532854565169,8.854920408689999,8.854920408689999,0.6977532854565169,artifact_row,2.2,False,True,False,1,2.2,38.0,38.0,51.0,23.0,45.0
00-0038104,2022,WR,64.0,artifact_row,66.3,5.5249999999999995,12,22.0,1,True,2022.0,2.0,50.0,1.0,,1,0,69.85147018598514,35.58541755828236,69.85147018598514,69.85147018598514,35.58541755828236,artifact_row,27.200000000000003,False,True,False,1,27.200000000000003,8.0,8.0,6.0,8.0,7.0
00-0038117,2022,WR,51.599999999999994,artifact_row,51.599999999999994,8.6,6,21.0,1,True,2022.0,2.0,43.0,1.0,,1,0,74.71935738922768,27.695438099658663,74.71935738922768,74.71935738922768,27.695438099658663,artifact_row,119.7,True,True,False,1,119.7,5.0,5.0,8.0,6.0,11.0
00-0036879,2023,QB,0.0,no_record_zero,0.0,,0,25.0,2,True,2021.0,6.0,218.0,3.0,,3,1,15.381596673892588,0.0,15.381596673892588,15.381596673892588,0.0,no_record_zero,0.0,False,False,True,1,0.0,4.0,4.0,8.0,9.0,8.0
00-0036928,2023,QB,-0.1,artifact_row,-0.1,-0.05,2,25.0,2,True,2021.0,2.0,64.0,3.0,,3,1,-0.0127055869111374,-0.0583947890933804,-0.0127055869111374,-0.0127055869111374,-0.0583947890933804,artifact_row,-0.2,False,True,False,1,-0.2,10.0,10.0,10.0,2.0,10.0
00-0037012,2023,QB,0.0,no_record_zero,0.0,,0,23.0,2,True,2021.0,1.0,3.0,3.0,,3,1,13.127022188901725,0.0,13.127022188901725,13.127022188901725,0.0,artifact_row,0.38,False,True,False,1,0.38,5.0,5.0,8.0,1.0,8.0
00-0037327,2023,QB,0.0,no_record_zero,0.0,,0,26.0,1,True,2022.0,7.0,247.0,2.0,,2,1,7.163042297294809,0.0,7.163042297294809,7.163042297294809,0.0,artifact_row,7.880000000000001,False,True,False,1,7.880000000000001,8.0,8.0,8.0,10.0,8.0
00-0038108,2023,QB,68.36,artifact_row,69.18,6.918000000000001,10,24.0,2,True,2022.0,4.0,137.0,2.0,,2,0,75.04246350239855,40.39751509480059,75.04246350239855,75.04246350239855,40.39751509480059,artifact_row,0.0,False,False,False,1,0.0,1.0,1.0,1.0,4.0,1.0
00-0038128,2023,QB,3.06,artifact_row,3.06,1.53,2,24.0,2,True,2022.0,3.0,86.0,2.0,,2,0,3.0713867604623943,1.7868805462574415,3.0713867604623943,3.0713867604623943,1.7868805462574415,artifact_row,48.06,False,True,False,1,48.06,9.0,9.0,4.0,3.0,4.0
00-0038391,2023,QB,1.28,artifact_row,1.28,0.64,2,25.0,1,True,2023.0,5.0,149.0,1.0,,1,0,7.494902728840205,0.7474533003952697,7.494902728840205,7.494902728840205,0.7474533003952697,no_record_zero,0.0,False,False,True,1,0.0,7.0,7.0,6.0,7.0,6.0
00-0038582,2023,QB,7.38,artifact_row,7.48,1.2466666666666666,6,24.0,1,True,2023.0,5.0,139.0,1.0,,1,0,23.875916276463663,4.367930224184857,23.875916276463663,23.875916276463663,4.367930224184857,artifact_row,-2.28,False,True,False,1,-2.28,3.0,3.0,3.0,5.0,3.0
00-0038583,2023,QB,22.1,artifact_row,22.1,3.157142857142857,7,24.0,1,True,2023.0,5.0,140.0,1.0,,1,0,36.291079835696,12.905248389637077,36.291079835696,36.291079835696,12.905248389637077,artifact_row,14.98,False,True,False,1,14.98,2.0,2.0,2.0,6.0,2.0
00-0038598,2023,QB,2.120000000000001,artifact_row,2.120000000000001,0.706666666666667,3,25.0,1,True,2023.0,5.0,164.0,1.0,,1,0,10.265089254952477,1.237969528779666,10.265089254952477,10.265089254952477,1.237969528779666,no_record_zero,0.0,False,False,True,1,0.0,6.0,6.0,5.0,8.0,5.0
00-0036569,2023,RB,11.6,artifact_row,11.6,2.9,4,25.0,3,True,2021.0,6.0,196.0,3.0,,3,0,11.867885401444491,5.939184280437874,11.867885401444491,11.867885401444491,5.939184280437874,artifact_row,0.0,False,True,False,1,0.0,18.0,18.0,17.0,22.5,18.0
00-0036650,2023,RB,0.0,no_record_zero,0.0,,0,24.0,2,True,2021.0,6.0,198.0,3.0,,3,1,3.517760413955118,0.0,3.517760413955118,3.517760413955118,0.0,no_record_zero,0.0,False,False,True,1,0.0,27.0,27.0,29.5,24.0,29.5
00-0036654,2023,RB,0.0,no_record_zero,0.0,,0,25.0,2,True,2021.0,6.0,211.0,3.0,,3,1,1.652404177553915,0.0,1.652404177553915,1.652404177553915,0.0,no_record_zero,0.0,False,False,True,1,0.0,31.0,31.0,29.5,28.0,29.5
00-0036669,2023,RB,0.0,no_record_zero,0.0,,0,25.0,2,True,2021.0,7.0,256.0,3.0,,3,1,1.45458586421256,0.0,1.45458586421256,1.45458586421256,0.0,no_record_zero,0.0,False,False,True,1,0.0,32.0,32.0,29.5,33.0,29.5
00-0036842,2023,RB,1.3,artifact_row,1.3,0.1625,8,25.0,3,True,2021.0,4.0,119.0,3.0,,3,0,4.278175061166958,0.6655982383249343,4.278175061166958,4.278175061166958,0.6655982383249343,artifact_row,6.0,False,True,False,1,6.0,25.0,25.0,24.0,7.0,24.0
00-0036857,2023,RB,2.1,artifact_row,2.1,0.7000000000000001,3,26.0,3,True,2021.0,6.0,202.0,3.0,,3,0,0.1659838774177736,1.0751971542172014,0.1659838774177736,0.1659838774177736,1.0751971542172014,no_record_zero,0.0,False,False,True,1,0.0,34.0,34.0,20.5,26.0,20.5
00-0036860,2023,RB,3.2,artifact_row,3.2,3.2,1,25.0,3,True,2021.0,7.0,233.0,3.0,,3,0,3.470869316126518,1.6383956635690688,3.470869316126518,3.470869316126518,1.6383956635690688,no_record_zero,0.0,False,False,True,1,0.0,28.0,28.0,19.0,31.0,19.0
00-0036919,2023,RB,91.18,artifact_row,100.68,5.922352941176471,17,24.0,3,True,2021.0,5.0,150.0,3.0,,3,0,82.9130181692561,51.548023565041824,82.9130181692561,82.9130181692561,51.548023565041824,artifact_row,58.3,False,True,False,1,58.3,3.0,3.0,3.0,13.0,4.0
00-0036950,2023,RB,0.0,no_record_zero,0.0,,0,25.0,2,True,2021.0,5.0,183.0,3.0,,3,1,4.0001605622366245,0.0,4.0001605622366245,4.0001605622366245,0.0,artifact_row,0.0,False,True,False,1,0.0,26.0,26.0,29.5,19.5,29.5
