gsis_id,name,draft_season,origin_year,draft_position,pick,round,log_pick,birth_date,age_at_origin,first_full_reg_season,window_absent_through_draft_season,appear_1,points_1,games_1,label_source_1,appear_2,points_2,games_2,label_source_2,appear_3,points_3,games_3,label_source_3,appear_4,points_4,games_4,label_source_4,appear_5,points_5,games_5,label_source_5,candidate_p_appear,candidate_e_points_given_appear,candidate_e_games_given_appear,candidate_e_points,candidate_e_games,candidate_supported,b1_p_appear,b1_e_points_given_appear,b1_e_games_given_appear,b1_e_points,b1_e_games,b1_supported,b2_p_appear,b2_e_points_given_appear,b2_e_games_given_appear,b2_e_points,b2_e_games,b2_supported,origin,horizon
00-0029427,Terrance Ganaway,2012,2013,RB,202,6,5.308267697401205,1988-10-07,24.90075290896646,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.3156147380619982,26.85200233549525,6.984210007730566,8.474887683557498,2.204319612159869,True,0.44680851063829785,43.415238095238095,8.0,19.398297872340425,3.574468085106383,True,0.3631165810386888,26.85200233549525,6.984210007730566,9.750407282107922,2.5360824592633175,True,2013,1
00-0029147,Drake Dunsmore,2012,2013,TE,233,7,5.4510384535657,1988-11-04,24.824093086926762,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.1713916239823551,-10.600745152518115,1.8017545742042547,-1.8168789271131585,0.30880564249050396,True,0.25,3.2625,2.625,0.815625,0.65625,True,0.17716982054267946,-10.600745152518115,1.8017545742042547,-1.8781321162903137,0.3192165345737196,True,2013,1
00-0029552,Jeremy Ebert,2012,2013,WR,235,7,5.459585514144159,1989-04-06,24.40520191649555,2013.0,True,1.0,4.8,4.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.3166753733350432,7.640992104534771,4.667441289325347,2.419714027353666,1.4780637128164997,True,0.42105263157894735,18.259375,5.3125,7.688157894736843,2.236842105263158,True,0.3286075162290543,7.640992104534771,4.667441289325347,2.5108874369969856,1.533756289230137,True,2013,1
00-0029311,Junior Hemingway,2012,2013,WR,238,7,5.472270673671475,1988-12-27,24.67898699520876,2013.0,True,1.0,28.0,11.0,artifact,1.0,22.799999999999997,11.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.2957398368843604,7.2738067829935495,4.64522531394245,2.1511544315308666,1.3737781766364419,True,0.42105263157894735,18.259375,5.3125,7.688157894736843,2.236842105263158,True,0.324723464081076,7.2738067829935495,4.64522531394245,2.361975735630093,1.508413655380496,True,2013,1
00-0029219,B.J. Coleman,2012,2013,QB,243,7,5.493061443340548,1988-09-16,24.958247775496236,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.21149294850187683,-4.724765381797791,2.2765260624513717,-0.9992545615760107,0.4814692092892084,True,0.3559322033898305,21.59333333333333,3.857142857142857,7.685762711864407,1.3728813559322033,True,0.2302688751186974,-4.724765381797791,2.2765260624513717,-1.0879664096663402,0.5242130955790748,True,2013,1
00-0029317,Edwin Baker,2012,2013,RB,250,7,5.521460917862246,1991-06-01,22.253251197809718,2013.0,True,1.0,34.0,2.0,artifact,1.0,0.2,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.44468575352204825,20.680899714607754,6.610837065327748,9.196501473104261,2.9397450618067555,True,0.44680851063829785,43.415238095238095,8.0,19.398297872340425,3.574468085106383,True,0.30669263970816624,20.680899714607754,6.610837065327748,6.342679725012914,2.027495070245954,True,2013,1
00-0029554,Chandler Harnish,2012,2013,QB,253,7,5.53338948872752,1988-07-28,25.09514031485284,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.19558769685258734,-5.89210318946645,2.2058981084529954,-1.152422892445527,0.4314465305238003,True,0.3559322033898305,21.59333333333333,3.857142857142857,7.685762711864407,1.3728813559322033,True,0.22046944215073383,-5.89210318946645,2.2058981084529954,-1.2990287032762278,0.48633312541199086,True,2013,1
00-0030506,Travis Kelce,2013,2014,TE,63,3,4.143134726391533,1989-10-05,24.906228610540726,2014.0,True,1.0,161.8,15.0,artifact,1.0,187.5,15.0,artifact,1.0,221.2,15.0,artifact,1.0,233.5,15.0,artifact,1.0,283.4,15.0,artifact,0.49406875057655564,26.236759901300896,4.516780164843819,12.96276318361281,2.2315999326733547,True,0.2571428571428571,4.444444444444445,3.111111111111111,1.1428571428571428,0.8,True,0.5386468055484874,26.236759901300896,4.516780164843819,14.132346908778375,2.4329492071578938,True,2014,1
00-0030586,Ryan Nassib,2013,2014,QB,110,4,4.700480365792417,1990-03-10,24.479123887748116,2014.0,True,1.0,2.0999999999999996,2.0,artifact,1.0,6.720000000000001,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.4193138632470038,18.24854771599245,3.6540465193495137,7.651869041440083,1.5321923625127123,True,0.3442622950819672,21.59333333333333,3.857142857142857,7.433770491803279,1.3278688524590163,True,0.43200630890861097,18.24854771599245,3.6540465193495137,7.883487741728562,1.5785711494045407,True,2014,1
00-0030568,Tyler Wilson,2013,2014,QB,112,4,4.718498871295094,1989-08-16,25.04312114989733,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.3661550374682216,17.73264839694224,3.620996754390675,6.4928985381931845,1.3258462022762265,True,0.3442622950819672,21.59333333333333,3.857142857142857,7.433770491803279,1.3278688524590163,True,0.42525738899515036,17.73264839694224,3.620996754390675,7.540939757252695,1.5398556253320923,True,2014,1
00-0030524,Landry Jones,2013,2014,QB,115,4,4.74493212836325,1989-04-04,25.409993155373034,2015.0,True,0.0,0.0,0.0,convention_zero,1.0,22.02,7.0,artifact,1.0,12.84,6.0,artifact,1.0,-0.4,2.0,artifact,0.0,0.0,0.0,convention_zero,0.32798247065817127,16.97582096085358,3.5725125483576443,5.5677717001915275,1.1717214920676597,True,0.3442622950819672,21.59333333333333,3.857142857142857,7.433770491803279,1.3278688524590163,True,0.41540755268354596,16.97582096085358,3.5725125483576443,7.051884240142226,1.484048694644507,True,2014,1
00-0030497,Marcus Lattimore,2013,2014,RB,131,4,4.875197323201151,1991-10-29,22.84188911704312,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.5949489459907762,38.72467118474027,7.3025052936758525,23.039202305200604,4.344617827564512,True,0.46,41.331304347826084,7.478260869565218,19.0124,3.44,True,0.5000738001927334,38.72467118474027,7.3025052936758525,19.365193480567104,3.651791573136036,True,2014,1
00-0030091,Tavarres King,2013,2014,WR,161,5,5.081404364984463,1990-07-14,24.134154688569474,2014.0,True,0.0,0.0,0.0,artifact,0.0,0.0,0.0,convention_zero,1.0,1.6,2.0,artifact,1.0,60.3,8.0,artifact,0.0,0.0,0.0,convention_zero,0.42140294011981005,18.63801826300181,5.469874298511247,7.854115694035679,2.305021111478423,True,0.42168674698795183,17.939999999999998,5.428571428571429,7.565060240963855,2.289156626506024,True,0.4292772354685906,18.63801826300181,5.469874298511247,8.00087695455452,2.3480925172256044,True,2014,1
00-0030095,Corey Fuller,2013,2014,WR,171,6,5.14166355650266,1990-06-23,24.191649555099247,2014.0,True,1.0,39.2,12.0,artifact,1.0,11.6,7.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.424644570127671,16.912698931377193,5.359346146440583,7.181885767413388,2.2758172405206514,True,0.42168674698795183,17.939999999999998,5.428571428571429,7.565060240963855,2.289156626506024,True,0.4272456079169518,16.912698931377193,5.359346146440583,7.225876336452631,2.28975710237338,True,2014,1
00-0030513,Latavius Murray,2013,2014,RB,181,6,5.198497031265826,1990-01-18,24.618754277891856,2014.0,True,1.0,72.0,12.0,artifact,1.0,195.2,15.0,artifact,1.0,204.7,13.0,artifact,1.0,133.1,15.0,artifact,1.0,130.1,15.0,artifact,0.3811256700120715,29.468071117941555,6.7095049829003095,11.231038348788848,2.557164582057213,True,0.46,41.331304347826084,7.478260869565218,19.0124,3.44,True,0.4191085122393433,29.468071117941555,6.7095049829003095,12.350319444803647,2.812010651245809,True,2014,1
00-0030466,Justin Brown,2013,2014,WR,186,6,5.225746673713202,1991-03-10,23.479808350444902,2014.0,True,1.0,19.4,6.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.4521211380370924,14.505261593908145,5.205119856119117,6.558135379363479,2.353344712968042,True,0.42168674698795183,17.939999999999998,5.428571428571429,7.565060240963855,2.289156626506024,True,0.39611121405785177,14.505261593908145,5.205119856119117,5.745696780189685,2.061806345523974,True,2014,1
00-0030288,Rex Burkhead,2013,2014,RB,190,6,5.247024072160486,1990-07-02,24.16700889801506,2014.0,True,1.0,20.6,6.0,artifact,1.0,23.8,14.0,artifact,1.0,47.5,13.0,artifact,1.0,129.8,10.0,artifact,1.0,39.5,7.0,artifact,0.3998147119875996,28.07866247085056,6.620496086159227,11.22626234878014,2.6469717359027816,True,0.46,41.331304347826084,7.478260869565218,19.0124,3.44,True,0.40115580199130285,28.07866247085056,6.620496086159227,11.263918362337154,2.655850417023486,True,2014,1
00-0030105,Alan Bonner,2013,2014,WR,195,6,5.272999558563747,1990-11-05,23.822039698836413,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.40484424617738773,13.152334120875949,5.118448032104328,5.324646792639159,2.07217423515541,True,0.42168674698795183,17.939999999999998,5.428571428571429,7.565060240963855,2.289156626506024,True,0.3789602418356602,13.152334120875949,5.118448032104328,4.984211719150554,1.939688304069515,True,2014,1
00-0030290,Cobi Hamilton,2013,2014,WR,197,6,5.2832037287379885,1990-11-13,23.800136892539356,2016.0,True,0.0,0.0,0.0,artifact,0.0,0.0,0.0,convention_zero,1.0,38.0,10.0,artifact,1.0,0.0,1.0,artifact,0.0,0.0,0.0,convention_zero,0.402752553070799,12.860172018775888,5.0997314173546435,5.17946711349164,2.053929848314947,True,0.42168674698795183,17.939999999999998,5.428571428571429,7.565060240963855,2.289156626506024,True,0.3752943075183847,12.860172018775888,5.0997314173546435,4.826349352353804,1.9139001708058616,True,2014,1
00-0030110,Michael Williams,2013,2014,TE,211,7,5.351858133476067,1990-09-08,23.980835044490075,2015.0,True,0.0,0.0,0.0,convention_zero,1.0,5.6,8.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.24742820817379071,-8.37097060899579,2.2997247881670995,-2.0712142584592943,0.5690167836290358,True,0.2571428571428571,4.444444444444445,3.111111111111111,1.1428571428571428,0.8,True,0.20452042351173785,-8.37097060899579,2.2997247881670995,-1.7120344541561292,0.4703406876363768,True,2014,1
00-0030113,Charles Johnson,2013,2014,WR,216,7,5.375278407684165,1989-02-27,25.508555783709788,2014.0,True,1.0,88.3,10.0,artifact,1.0,21.7,6.0,artifact,1.0,41.1,13.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.2688156053592472,10.22392318209846,4.930846905962761,2.7483500993422383,1.3254885959601506,True,0.42168674698795183,17.939999999999998,5.428571428571429,7.565060240963855,2.289156626506024,True,0.36203877561389325,10.22392318209846,4.930846905962761,3.7014566308174257,1.7851577765743116,True,2014,1
00-0030291,D.C. Jefferson,2013,2014,TE,219,7,5.389071729816501,1989-05-07,25.319644079397673,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.16338484534481068,-9.436456811976754,2.2314671509206763,-1.5417740368278072,0.3645879153452,True,0.2571428571428571,4.444444444444445,3.111111111111111,1.1428571428571428,0.8,True,0.1954164376874806,-9.436456811976754,2.2314671509206763,-1.8440387745882572,0.4360653614495502,True,2014,1
00-0030292,Brad Sorensen,2013,2014,QB,221,7,5.3981627015177525,1988-03-13,26.469541409993155,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.14990877430252558,-1.7272400573373403,2.374348976829722,-0.2589284399216647,0.35593574488299934,True,0.3442622950819672,21.59333333333333,3.857142857142857,7.433770491803279,1.3278688524590163,True,0.2517843036516609,-1.7272400573373403,2.374348976829722,-0.43489193507593704,0.597823803757105,True,2014,1
00-0030116,Kevin Dorsey,2013,2014,WR,224,7,5.4116460518550396,1990-02-23,24.520191649555098,2014.0,True,1.0,1.4,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.3278967129818091,9.18265797503529,4.864140924616224,3.0109633664502673,1.5949358206619577,True,0.42168674698795183,17.939999999999998,5.428571428571429,7.565060240963855,2.289156626506024,True,0.3492933032560857,9.18265797503529,4.864140924616224,3.2074409367709156,1.699011851062312,True,2014,1
00-0030415,Jawan Jamison,2013,2014,RB,228,7,5.429345628954441,1991-11-23,22.77344284736482,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.4782953375120954,22.85849773608948,6.286079638686693,10.933112889702386,3.0066025824135627,True,0.46,41.331304347826084,7.478260869565218,19.0124,3.44,True,0.355343744633191,22.85849773608948,6.286079638686693,8.122624182231355,2.2337190778733857,True,2014,1
00-0030394,Zac Dysert,2013,2014,QB,234,7,5.455321115357702,1990-02-08,24.56125941136208,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.23716728862492922,-3.3637790463027706,2.2695083094086845,-0.7977783559449784,0.5382531322542047,True,0.3442622950819672,21.59333333333333,3.857142857142857,7.433770491803279,1.3278688524590163,True,0.2356754516958525,-3.3637790463027706,2.2695083094086845,-0.7927601461424494,0.5348673959473823,True,2014,1
00-0030120,B.J. Daniels,2013,2014,QB,237,7,5.4680601411351315,1989-10-24,24.854209445585216,2015.0,True,0.0,0.0,0.0,convention_zero,1.0,4.680000000000001,5.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.21592661143159067,-3.728518215317788,2.2461422312571933,-0.8050863038945318,0.48500188078875806,True,0.3442622950819672,21.59333333333333,3.857142857142857,7.433770491803279,1.3278688524590163,True,0.23218399854698227,-3.728518215317788,2.2461422312571933,-0.8657022678877422,0.5215182845585357,True,2014,1
00-0029896,Aaron Mellette,2013,2014,WR,238,7,5.472270673671475,1989-12-28,24.67624914442163,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.2956673545175252,7.44687577555554,4.752942495786823,2.2017980599791502,1.4052899339032137,True,0.42168674698795183,17.939999999999998,5.428571428571429,7.565060240963855,2.289156626506024,True,0.3285243967860377,7.44687577555554,4.752942495786823,2.4464803721049404,1.5614575663870904,True,2014,1
00-0030569,Sean Renfree,2013,2014,QB,249,7,5.517452896464707,1990-04-28,24.344969199178646,2015.0,True,0.0,0.0,0.0,convention_zero,1.0,-1.96,2.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.23279772247533126,-5.142713684345743,2.1555454304254416,-1.1972120330584086,0.5018060668951504,True,0.3442622950819672,21.59333333333333,3.857142857142857,7.433770491803279,1.3278688524590163,True,0.21899007214316754,-5.142713684345743,2.1555454304254416,-1.1262032407465292,0.47204304931674257,True,2014,1
00-0031056,Shaquelle Evans,2014,2015,WR,115,4,4.74493212836325,1991-03-07,24.487337440109513,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.510497534910769,31.229659127150295,6.346578168678429,15.942664000513824,3.2399125102288404,True,0.42857142857142855,19.9025641025641,5.615384615384615,8.52967032967033,2.4065934065934065,True,0.5463801972857479,31.229659127150295,6.346578168678429,17.063267315059036,3.4676446318919405,True,2015,1
00-0031286,Arthur Lynch,2014,2015,TE,155,5,5.043425116919247,1990-06-17,25.207392197125255,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.21881390270276,13.654234225181275,3.8847311068856523,2.987736279229511,0.8500331744484623,True,0.2631578947368421,20.18,4.3,5.310526315789474,1.131578947368421,True,0.25425508660792223,13.654234225181275,3.8847311068856523,3.471658505488321,0.9877126440297012,True,2015,1
00-0031287,Aaron Murray,2014,2015,QB,163,5,5.093750200806762,1990-11-10,24.80766598220397,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.26375151578816963,5.671676547784397,2.8092369849470398,1.4959132865383478,0.7409405129879693,True,0.3235294117647059,20.707272727272724,3.772727272727273,6.699411764705883,1.2205882352941178,True,0.2840257943271838,5.671676547784397,2.8092369849470398,1.610902436651323,0.7978957661028858,True,2015,1
00-0031288,A.J. McCarron,2014,2015,QB,164,5,5.099866427824199,1990-09-13,24.966461327857633,2015.0,True,1.0,40.66,6.0,artifact,0.0,0.0,0.0,convention_zero,1.0,2.64,2.0,artifact,1.0,0.12,2.0,artifact,1.0,0.0,1.0,artifact,0.25300503089557014,5.489183136839728,2.7974074465305323,1.3887909491275778,0.7077581574369552,True,0.3235294117647059,20.707272727272724,3.772727272727273,6.699411764705883,1.2205882352941178,True,0.2816753467054658,5.489183136839728,2.7974074465305323,1.5461675631991265,0.7879607123779394,True,2015,1
00-0031021,Jared Abbrederis,2014,2015,WR,176,5,5.170483995038151,1990-12-17,24.706365503080082,2015.0,True,1.0,20.1,7.0,artifact,1.0,1.8,2.0,artifact,1.0,7.4,4.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.34579767531681493,18.53222139928683,5.523508302125773,6.408399078329917,1.9100163304682198,True,0.42857142857142855,19.9025641025641,5.615384615384615,8.52967032967033,2.4065934065934065,True,0.3907919314407142,18.53222139928683,5.523508302125773,7.242242594514235,2.158542477716551,True,2015,1
00-0031076,David Fales,2014,2015,QB,183,6,5.209486152841421,1990-10-04,24.908966461327857,2016.0,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,artifact,1.0,0.0,1.0,artifact,0.0,0.0,0.0,convention_zero,1.0,0.0,1.0,artifact,0.2570337145191647,2.21839585765942,2.585389360118539,0.5702025275681288,0.6645322307095944,True,0.3235294117647059,20.707272727272724,3.772727272727273,6.699411764705883,1.2205882352941178,True,0.2753465874438195,2.21839585765942,2.585389360118539,0.6108277290060264,0.7118781375221999,True,2015,1
00-0031078,Lache Seastrunk,2014,2015,RB,186,6,5.225746673713202,1991-07-29,24.093086926762492,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.4158603250605121,29.616856056070073,6.8067353509180855,12.316475386747697,2.8306511756336743,True,0.46296296296296297,41.7288,7.6,19.31888888888889,3.5185185185185186,True,0.4139878369148828,29.616856056070073,6.8067353509180855,12.261018174871896,2.817905644378644,True,2015,1
00-0031189,T.J. Jones,2014,2015,WR,189,6,5.241747015059643,1992-07-19,23.11841204654346,2015.0,True,1.0,28.9,9.0,artifact,1.0,9.8,2.0,artifact,1.0,77.9,13.0,artifact,1.0,31.0,11.0,artifact,1.0,12.8,3.0,artifact,0.4709190748568739,16.405905361496693,5.385676820295998,7.72585377502545,2.536217945691902,True,0.42857142857142855,19.9025641025641,5.615384615384615,8.52967032967033,2.4065934065934065,True,0.4006366885536665,16.405905361496693,5.385676820295998,6.5728075967548785,2.157699726903629,True,2015,1
00-0031315,Matt Hazel,2014,2015,WR,190,6,5.247024072160486,1992-01-23,23.60574948665298,2015.0,True,1.0,0.0,1.0,artifact,0.0,0.0,0.0,convention_zero,1.0,1.1,2.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.43488855944583604,16.248450749799435,5.3754703401371415,7.066265339806891,2.3377305525660597,True,0.42857142857142855,19.9025641025641,5.615384615384615,8.52967032967033,2.4065934065934065,True,0.39823840787123993,16.248450749799435,5.3754703401371415,6.470757156974382,2.1407187498152878,True,2015,1
00-0030998,Keith Wenning,2014,2015,QB,194,6,5.267858159063328,1991-02-14,24.54483230663929,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.2542924177415656,0.47671647120912297,2.4724906910400204,0.12122538404099532,0.628735635668081,True,0.3235294117647059,20.707272727272724,3.772727272727273,6.699411764705883,1.2205882352941178,True,0.2538372252715757,0.47671647120912297,2.4724906910400204,0.12100838629298079,0.6276101765233996,True,2015,1
00-0031190,Tyler Gaffney,2014,2015,RB,204,6,5.318119993844216,1991-04-20,24.366872005475702,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.3547671792311773,26.860659756793616,6.62807394151733,9.529280494206072,2.3514230959677747,True,0.46296296296296297,41.7288,7.6,19.31888888888889,3.5185185185185186,True,0.37226590784553665,26.860659756793616,6.62807394151733,9.999307889692847,2.4674059631062932,True,2015,1
00-0031023,Quincy Enunwa,2014,2015,WR,209,6,5.342334251964811,1992-05-31,23.252566735112936,2015.0,True,1.0,52.0,10.0,artifact,1.0,155.8,15.0,artifact,0.0,0.0,0.0,convention_zero,1.0,86.9,11.0,artifact,1.0,0.6,1.0,artifact,0.412813684566504,13.404625666025545,5.1911286814208735,5.533612911426733,2.1429689580362083,True,0.42857142857142855,19.9025641025641,5.615384615384615,8.52967032967033,2.4065934065934065,True,0.35585998194639695,13.404625666025545,5.1911286814208735,4.77016984751006,1.8473149588518554,True,2015,1
00-0031395,Garrett Gilbert,2014,2015,QB,214,6,5.365976015021851,1991-07-01,24.16974674880219,2018.0,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,artifact,1.0,-0.3,5.0,artifact,0.23762618698708143,-2.4508828735179513,2.282718639888594,-0.5823939519860122,0.5424337263610632,True,0.3235294117647059,20.707272727272724,3.772727272727273,6.699411764705883,1.2205882352941178,True,0.2202623691475311,-2.4508828735179513,2.282718639888594,-0.5398372682241728,0.5027970157190916,True,2015,1
00-0031088,Ted Bolser,2014,2015,TE,217,7,5.37989735354046,1990-10-22,24.859685147159478,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.19824716847134746,3.614717056486473,3.2339522463476893,0.7166074212735271,0.6411218758099829,True,0.2631578947368421,20.18,4.3,5.310526315789474,1.131578947368421,True,0.20405512980280996,3.614717056486473,3.2339522463476893,0.7376015581617784,0.6599045454045666,True,2015,1
00-0031194,Rob Blanchflower,2014,2015,TE,230,7,5.438079308923196,1990-06-08,25.232032854209447,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.16583850120670862,1.878708327092287,3.1214211590637397,0.31156217316954776,0.5176518066540379,True,0.2631578947368421,20.18,4.3,5.310526315789474,1.131578947368421,True,0.1867348715599389,1.878708327092287,3.1214211590637397,0.3508203581581659,0.582878179222243,True,2015,1
00-0031002,Tevin Reese,2014,2015,WR,240,7,5.480638923341991,1991-01-02,24.66255989048597,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.31120654539533027,9.277949014349748,4.923630366107436,2.8873584611097947,1.5322659970398405,True,0.42857142857142855,19.9025641025641,5.615384615384615,8.52967032967033,2.4065934065934065,True,0.3364354695635051,9.277949014349748,4.923630366107436,3.121431133229017,1.6564838941784878,True,2015,1
00-0031545,Kevin White,2015,2016,WR,7,1,1.9459101490553132,1992-06-25,24.186173853524984,2016.0,True,1.0,38.6,4.0,artifact,1.0,2.6,1.0,artifact,1.0,10.0,2.0,artifact,0.0,0.0,0.0,convention_zero,1.0,0.0,1.0,artifact,0.9923169300123914,114.15056474923726,11.74077050270109,113.27353797114382,11.650565341220386,True,0.44329896907216493,20.400000000000002,5.72093023255814,9.043298969072165,2.536082474226804,True,0.9921524450743154,114.15056474923726,11.74077050270109,113.25476192256971,11.648634161311286,True,2016,1
00-0032054,Breshad Perriman,2015,2016,WR,26,1,3.258096538021482,1993-09-10,22.976043805612594,2016.0,True,1.0,90.9,14.0,artifact,1.0,17.7,11.0,artifact,1.0,48.2,9.0,artifact,1.0,113.7,13.0,artifact,1.0,87.7,11.0,artifact,0.9428436182773409,75.59077494449791,9.263564672704149,71.27027975705857,8.734092834158531,True,0.44329896907216493,20.400000000000002,5.72093023255814,9.043298969072165,2.536082474226804,True,0.9243016297699046,75.59077494449791,9.263564672704149,69.8686764767695,8.562327924459359,True,2016,1
00-0032148,Garrett Grayson,2015,2016,QB,75,3,4.31748811353631,1991-05-29,25.2621492128679,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.47004929441627274,30.22289470018145,4.4357430388189245,14.2062503290376,2.085017885608729,True,0.3150684931506849,21.57478260869565,3.869565217391304,6.797534246575343,1.2191780821917808,True,0.5436346783547602,30.22289470018145,4.4357430388189245,16.43021363928293,2.4114237401726926,True,2016,1
00-0032227,Jeff Heuerman,2015,2016,TE,92,3,4.5217885770490405,1992-11-24,23.770020533880903,2016.0,True,1.0,19.0,5.0,artifact,1.0,33.3,9.0,artifact,1.0,71.1,11.0,artifact,1.0,31.4,8.0,artifact,0.0,0.0,0.0,convention_zero,0.42298551631890435,29.085118471692724,4.87984087681547,12.30258385394545,2.0641020128338865,True,0.24390243902439024,20.18,4.3,4.921951219512196,1.048780487804878,True,0.3774228843868397,29.085118471692724,4.87984087681547,10.977389306319218,1.8417636190764994,True,2016,1
